url,last_crawled_gsc,current_status_code,current_indexability,current_indexability_status,inlinks_old_triage,word_count_old_triage,duplicate_title_count_old_triage,flags_old_triage,title_old_triage,action_bucket,priority,reason
https://defiliban.io/goldman-sachs-bitcoin-premium-income-etf-filing/,1970-01-01,200,Indexable,,53,917,1,single_slug,Goldman Sachs Files for Bitcoin Premium Income ETF,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/google-cloud-solana-foundation-pay-as-you-go-ai-agent-payments/,1970-01-01,200,Indexable,,45,879,1,single_slug,Google Cloud and Solana Foundation Launch Pay-as-You-Go AI Agent Payments,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/google-play-crypto-exchange-policy/,1970-01-01,200,Indexable,,50,832,1,single_slug,Google Play to Enforce Crypto Exchange Policy in South Korea - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/government-shutdown-markets-cryptocurrency/,1970-01-01,200,Indexable,,47,811,1,single_slug,"U.S. Government Shutdown Ends, Markets Stabilize - DeFiliban",deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/graniteshares-xrp-etf-nasdaq-3x-leverage/,1970-01-01,200,Indexable,,51,845,1,single_slug,GraniteShares XRP ETF Lists on Nasdaq With 3x Leverage,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/grant-cardone-miami-mansion-bitcoin/,1970-01-01,200,Indexable,,58,731,1,single_slug,Grant Cardone Lists Miami Mansion for 400 BTC - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/grayscale-avalanche-trust-etf/,1970-01-01,200,Indexable,,50,669,1,single_slug;wordcount_lt700,Grayscale Submits S-1 for Avalanche Trust ETF Conversion - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/grayscale-bnb-spot-etf-registration/,1970-01-01,200,Indexable,,53,708,1,single_slug,Grayscale Files for BNB Spot ETF Registration - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/grayscale-digital-large-cap-fund-launch/,1970-01-01,200,Indexable,,50,625,1,single_slug;wordcount_lt700,Grayscale Launches Digital Large Cap Fund for Trading Tomorrow - DeFiliban,delete_or_noindex,medium,Launch/listing/announcement-style URL with weak crawl-quality signals.
https://defiliban.io/grayscale-dogecoin-etf-filing/,1970-01-01,200,Indexable,,49,732,1,single_slug,Grayscale Files for Spot Dogecoin ETF with SEC - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/grayscale-dogecoin-etf-proposal/,1970-01-01,200,Indexable,,49,891,1,single_slug,Grayscale Proposes First U.S. Dogecoin ETF Amid Interest - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/grayscale-hype-etf-claim-lacks-sec-s1-proof/,1970-01-01,200,Indexable,,51,1205,1,single_slug;wordcount_1200_plus,Grayscale HYPE ETF Claim Lacks SEC S-1 Proof,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/grayscale-solana-trust-etf-approval/,1970-01-01,200,Indexable,,48,901,1,single_slug,Grayscale Solana Trust ETF Approved for NYSE Arca Listing - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/grok-ai-cryptocurrency-peaks-2025/,1970-01-01,200,Indexable,,58,840,1,single_slug,Grok AI Predicts Cryptocurrency Peaks for 2025 - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/gryphon-digital-mining-merger/,1970-01-01,200,Indexable,,49,772,1,single_slug,Gryphon Digital Mining Merges with American Bitcoin - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/gumi-sbi-ripple-xrp-treasury/,1970-01-01,200,Indexable,,50,769,1,single_slug,Gumi Joins SBI and Ripple to Support XRP Treasury Strategy - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/hal-finney-bitcoin-10-million-prediction/,1970-01-01,200,Indexable,,53,1037,1,single_slug,"Hal Finney's $10M Bitcoin Prediction, Explained",deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/haliey-welch-hawk-tuah-meme-coin-crash-response/,1970-01-01,200,Indexable,,49,990,1,single_slug,Haliey Welch Addresses Hawk Tuah Meme Coin Crash After Sharp Plunge,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/hedera-injects-hbar-staking-pool/,1970-01-01,200,Indexable,,50,931,1,single_slug,Hedera Injects 250 Million HBAR into Staking Pool - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/helius-digital-asset-treasury-plan/,1970-01-01,200,Indexable,,48,822,1,single_slug,Helius Medical Launches $500 Million Digital Asset Treasury Plan - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/henrik-zeberg-crypto-bull-run/,1970-01-01,200,Indexable,,46,880,1,single_slug,Henrik Zeberg Predicts Continued Crypto Bull Run Ahead - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/heres-why-blockdags-binance-ama-could-mark-its-leap-into-the-mainstream/,1970-01-01,200,Indexable,,55,1330,1,single_slug;blockdag_cluster;wordcount_1200_plus,Here’s Why BlockDAG’s Binance AMA Could Mark Its Leap Into the Mainstream!,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/hex-trust-tokenized-uranium-custody/,1970-01-01,200,Indexable,,51,729,1,single_slug,Hex Trust Launches Custody for Tokenized Uranium xU3O8 - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/highest-roi-cryptos-in-2025-blockdag-sol-ltc-bnb-ranked/,1970-01-01,200,Indexable,,56,1041,1,single_slug;blockdag_cluster,"Highest-ROI Cryptos in 2025: BlockDAG, SOL, LTC, & BNB Ranked",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/home-coin/,1970-01-01,MISSING,MISSING,,6404,510,1,single_slug;wordcount_lt700,Home Coin - DeFiliban,ignore_already_handled,low,"URL is missing from the latest local crawl, likely already removed or no longer internally reachable."
https://defiliban.io/hong-kong-ease-capital-rules-crypto/,1970-01-01,200,Indexable,,51,870,1,single_slug,Hong Kong Proposes Eased Capital Rules for Crypto Assets - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/hong-kong-stablecoins-regulatory-framework/,1970-01-01,200,Indexable,,47,704,1,single_slug,Hong Kong Implements Stablecoins Regulatory Framework - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/hoskinson-solana-ethereum-performance/,1970-01-01,200,Indexable,,53,608,1,single_slug;wordcount_lt700,Hoskinson Analyzes Solana and Ethereum Performance Differences - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/how-blockdags-x-series-miners-are-reshaping-crypto-mining-in-2025/,1970-01-01,200,Indexable,,52,1039,1,single_slug;blockdag_cluster,How BlockDAG’s X-Series Miners Are Reshaping Crypto Mining in 2025!,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/hugs-the-new-crypto-presale-with-1000x-potential-returns-hidden-behind-the-cuteness/,1970-01-01,200,Indexable,,56,1385,1,single_slug;wordcount_1200_plus,$HUGS: The New Crypto Presale With 1000x Potential Returns Hidden Behind the Cuteness,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/hype-price-today-trx-market-outlook-blockdag-price-prediction/,1970-01-01,200,Indexable,,56,1100,1,single_slug;blockdag_cluster,"BlockDAG’s Upcoming Awakening Testnet Ignites 7,500% Upside Potential; Can HYPE’s DeFi Rally & Tron’s Outlook Compete? - DeFiliban",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/hyperliquid-event-trading-product-polymarket/,1970-01-01,200,Indexable,,49,889,1,single_slug,Hyperliquid Plans Event Trading Product to Rival Polymarket,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/hyperliquid-hype-token-growth-prediction/,1970-01-01,200,Indexable,,50,741,1,single_slug,Arthur Hayes Predicts 126x Growth for Hyperliquid's HYPE Token - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/hyperscale-data-bitcoin-holdings-increase/,1970-01-01,200,Indexable,,51,748,1,single_slug,Hyperscale Data Increases Bitcoin Holdings to 514.9655 BTC - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/ice-tokenized-securities-platform/,1970-01-01,200,Indexable,,51,718,1,single_slug,ICE Develops New Tokenized Securities Trading Platform - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/india-gold-etf-growth-2025/,1970-01-01,200,Indexable,,54,788,1,single_slug,India's Gold ETFs See Major Growth in 2025 - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/india-second-largest-5g-network/,1970-01-01,200,Indexable,,50,592,1,single_slug;wordcount_lt700,India Becomes Second-Largest 5G Network Globally - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/india-trade-talks-us-tariffs/,1970-01-01,200,Indexable,,53,713,1,single_slug,India Continues Trade Talks Despite New U.S. Tariffs - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/ineminer-cloud-mining-launch/,1970-01-01,200,Indexable,,57,628,1,single_slug;wordcount_lt700,INEMiner Launches Cloud Mining Platform with Free Bonus - DeFiliban,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/insights-on-bdags-miner-shipments-doge-target-pudgy-penguins-trend/,1970-01-01,200,Indexable,,53,1002,1,single_slug,"Insights on BDAG’s Miner Shipments, DOGE Target & Pudgy Penguins Trend",deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/institutional-bitcoin-demand-highest-since-october-2025/,1970-01-01,200,Indexable,,56,1236,1,single_slug;wordcount_1200_plus,Institutional Bitcoin Demand Hits Highest Level Since October 2025,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/iran-2-million-strait-of-hormuz-fee-crypto-markets/,1970-01-01,200,Indexable,,58,1318,1,single_slug;wordcount_1200_plus,Iran's $2 Million Strait of Hormuz Fee: What It Means for Oil and Crypto Markets,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/iran-crackdown-illegal-cryptocurrency-mining/,1970-01-01,200,Indexable,,61,865,1,single_slug,Iran Cracks Down on Illegal Cryptocurrency Mining Operations - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/iran-seizes-starlink-terminals/,1970-01-01,200,Indexable,,48,783,1,single_slug,Iran Seizes Starlink Terminals Amid Ongoing Protests - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/is-blockdag-legit-430m-raised-27b-coins-sold-historic-formula-1-partnership-say-absolutely-yes/,1970-01-01,200,Indexable,,52,1219,1,single_slug;blockdag_cluster;wordcount_1200_plus,"Is BlockDAG Legit? $430M Raised, 27B+ Coins Sold, & Historic Formula 1® Partnership Say Absolutely Yes",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/israel-iran-defi-liquidity/,1970-01-01,200,Indexable,,45,1326,1,single_slug;wordcount_1200_plus,Israel-Iran Tensions and the DeFi Liquidity Fallout,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/jack-dorsey-helps-launch-new-film-about-julian-assange/,1970-01-01,200,Indexable,,44,693,1,single_slug;wordcount_lt700,Jack Dorsey Helps Launch New Julian Assange Film,delete_or_noindex,medium,Launch/listing/announcement-style URL with weak crawl-quality signals.
https://defiliban.io/jackson-hole-symposium-labor-market/,1970-01-01,200,Indexable,,55,673,1,single_slug;wordcount_lt700,Jackson Hole Symposium Focuses on Labor Market Resilience - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/jakarta-sets-the-stage-for-a-people-powered-revolution-the-world-hr-summit-indonesia-lands-on-november-26-2025/,1970-01-01,200,Indexable,,50,587,1,single_slug;wordcount_lt700,"Jakarta Sets the Stage for a People-Powered Revolution The World HR Summit Indonesia Lands on November 26, 2025",deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/japan-bond-yield-increase/,1970-01-01,200,Indexable,,55,763,1,single_slug,Japan Bond Yield Hits Highest Level Since 1999 - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/japan-stimulus-package-economic-growth/,1970-01-01,200,Indexable,,62,779,1,single_slug,Japan Plans $110 Billion Stimulus Package to Boost Economy - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/japan-xrp-financial-product/,1970-01-01,200,Indexable,,48,671,1,single_slug;wordcount_lt700,Japan Plans XRP Classification by Q2 2026 - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/japan-yen-backed-stablecoin-jpyc/,1970-01-01,200,Indexable,,51,796,1,single_slug,Japan Approves First Yen-Backed Stablecoin JPYC for 2025 - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/jerome-powell-speech-monetary-policy/,1970-01-01,200,Indexable,,49,952,1,single_slug,Jerome Powell Addresses Markets on Monetary Policy Changes - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/johnson-county-bitcoin-mining/,1970-01-01,200,Indexable,,49,748,1,single_slug,Johnson County Officials Debate Bitcoin Mining Project - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/jordi-visser-quantum-break-bitcoin-narrative/,1970-01-01,200,Indexable,,55,806,1,single_slug,Jordi Visser Pushes Back on the 'Quantum Will Break Bitcoin' Narrative,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/jp-morgan-fed-rate-cut/,1970-01-01,200,Indexable,,50,795,1,single_slug,JP Morgan Warns of Market Reaction to Fed Rate Cut - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/jpmorgan-bitcoin-etf-holdings-increase/,1970-01-01,200,Indexable,,52,806,1,single_slug,JPMorgan Increases Bitcoin ETF Holdings by 64% - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/jpmorgan-bitcoin-price-forecast/,1970-01-01,200,Indexable,,60,792,1,single_slug,"JPMorgan Predicts Bitcoin Could Reach $170,000 By 2026 - DeFiliban",deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/jpmorgan-chase-strategic-initiatives/,1970-01-01,200,Indexable,,46,336,1,single_slug;wordcount_lt700,JPMorgan Chase Announces New Strategic Initiatives - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/jpmorgan-jltxx-tokenized-money-market-fund-ethereum/,1970-01-01,200,Indexable,,,,,missing_from_crawl_export,,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/justin-sun-lawsuit-trump-family-crypto-project-world-liberty-financial/,1970-01-01,200,Indexable,,54,755,1,single_slug,Justin Sun Sues Trump Family Crypto Project World Liberty Financial,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/justin-sun-pledges-wlfi-freeze/,1970-01-01,200,Indexable,,50,868,1,single_slug,Justin Sun Pledges $20 Million Amid WLFI Token Freeze - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/justin-sun-wlfi-blacklisting/,1970-01-01,200,Indexable,,51,834,1,single_slug,Justin Sun Faces Financial Challenges After WLFI Blacklisting - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/kalshi-launch-cryptocurrency-futures-trading/,1970-01-01,200,Indexable,,47,738,1,single_slug,Kalshi to Launch Cryptocurrency Futures Trading,delete_or_noindex,medium,Launch/listing/announcement-style URL with weak crawl-quality signals.
https://defiliban.io/kalshi-trading-volume-milestone/,1970-01-01,200,Indexable,,50,1020,1,single_slug,Kalshi Surpasses $4 Billion Trading Volume in 30 Days - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/kanye-west-yzy-token-launch/,1970-01-01,200,Indexable,,51,754,1,single_slug,Kanye West Launches YZY Token on Solana Blockchain - DeFiliban,delete_or_noindex,medium,Launch/listing/announcement-style URL with weak crawl-quality signals.
https://defiliban.io/kat-listed-on-coinbase-spot/,1970-01-01,200,Indexable,,52,981,1,single_slug,$KAT Listed on Coinbase Spot: What the New Listing Means,delete_or_noindex,medium,Launch/listing/announcement-style URL with weak crawl-quality signals.
https://defiliban.io/kazakhstan-national-bitcoin-reserve/,1970-01-01,200,Indexable,,57,922,1,single_slug,Kazakhstan Establishes National Bitcoin and Digital Asset Reserve - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/kb-kookmin-card-patent-hybrid-payment/,1970-01-01,200,Indexable,,51,755,1,single_slug,KB Kookmin Card Files Patent for Hybrid Payment Technology - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/kelpdao-exploit-aave-rseth-bad-debt/,1970-01-01,200,Indexable,,45,1018,1,single_slug,KelpDAO Exploit Leaves Aave Exposed to rsETH Bad Debt,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/kevin-cramer-bitcoin-crypto-market-structure-legislation-before-easter/,1970-01-01,200,Indexable,,51,1289,1,single_slug;wordcount_1200_plus,Sen. Kevin Cramer Pushes Bitcoin and Crypto Market Structure Bill Before Easter,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/kevin-warsh-fed-chair-hearing-april-16-fed-probe/,1970-01-01,200,Indexable,,55,1101,1,single_slug,Kevin Warsh Fed Chair Hearing Set for April 16 Amid Probe,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/kiyosaki-bitcoin-prediction-2030/,1970-01-01,200,Indexable,,66,854,1,single_slug,Kiyosaki Predicts Bitcoin Could Hit $1 Million by 2030 - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/kiyosaki-ethereum-60000-prediction/,1970-01-01,200,Indexable,,53,855,1,single_slug,"Kiyosaki Predicts Ethereum Could Reach $60,000 by 2026 - DeFiliban",deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/knoxnet-introduces-the-first-dual-domain-layer-1-privacy-network-where-the-internet-is-optional/,1970-01-01,200,Indexable,,,,,missing_from_crawl_export,,delete_or_noindex,medium,Launch/listing/announcement-style URL with weak crawl-quality signals.
https://defiliban.io/kraken-funding-ipo-preparation/,1970-01-01,200,Indexable,,54,899,1,single_slug,Kraken Secures Up to $300 Million for IPO Preparation - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/kraken-parent-payward-completes-bitnomial-acquisition/,1970-01-01,200,Indexable,,41,609,1,single_slug;wordcount_lt700,Kraken Parent Payward Completes Bitnomial Acquisition,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/kucoin-vba-1matrix-blockchain-partnership/,1970-01-01,200,Indexable,,53,804,1,single_slug,KuCoin Partners with VBA and 1Matrix for Blockchain Growth - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/kyrgyzstan-crypto-custody-plans/,1970-01-01,200,Indexable,,51,826,1,single_slug,Kyrgyzstan Announces Crypto Custody Plans for Banks - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/larry-fink-ai-reshape-defi-rwa/,1970-01-01,200,Indexable,,53,1234,1,single_slug;wordcount_1200_plus,Larry Fink: AI Will Reshape Jobs — DeFi and RWA Implications,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/larry-fink-bitcoin-institutional-hedge/,1970-01-01,200,Indexable,,56,721,1,single_slug,Larry Fink Advocates for Bitcoin as Institutional Hedge - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/layerzero-acquisition-stargate-bridge/,1970-01-01,200,Indexable,,53,781,1,single_slug,LayerZero Foundation Proposes $110 Million Stargate Acquisition - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/lbank-reports-2-5-billion-daily-tradfi-trading-volume-up-25-since-march/,1970-01-01,200,Indexable,,,,,missing_from_crawl_export,,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/leak-hints-900k-deal-could-fund-blockdag-exchange-launch/,1970-01-01,200,Indexable,,54,1167,1,single_slug;blockdag_cluster,Leak Hints $900K Deal Could Fund BlockDAG Exchange Launch,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/ledger-ipo-private-fundraising/,1970-01-01,200,Indexable,,51,916,1,single_slug,Ledger Considers IPO Amid Rising Crypto Security Demand - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/link-surge-sol-structure-why-blockdag-leads-best-long-term-crypto/,1970-01-01,200,Indexable,,54,1025,1,single_slug;blockdag_cluster,"LINK Surge, SOL Structure & Why BlockDAG Leads Best Long Term Crypto",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/linked-wallets-0x554-0xf2f-buy-50706-eth-111-62m-usdt/,1970-01-01,200,Indexable,,57,1112,1,single_slug,"Linked Wallets Spend $111.62M USDT to Buy 50,706 ETH",deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/liquidium-native-staking-bitcoin/,1970-01-01,200,Indexable,,55,898,1,single_slug,Liquidium Launches Native Staking Framework for Bitcoin Runes - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/litecoin-hits-200-zcash-sees-bullish-breakout-blockdags-1000x-potential-makes-it-the-best-performing-crypto-today/,1970-01-01,200,Indexable,,54,1224,1,single_slug;blockdag_cluster;wordcount_1200_plus,"Litecoin Hits $200, Zcash Sees Bullish Breakout - BlockDAG’s 1000x Potential Makes it the Best Performing Crypto Today",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/litecoin-price-surge-whale-activity/,1970-01-01,200,Indexable,,54,783,1,single_slug,Litecoin Surges 17% Amid Whale Activity and Market Volatility - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/local-business-policy-changes-3/,1970-01-01,MISSING,MISSING,,52,303,23,single_slug;duplicate_title:23;suffix_2_3_4;wordcount_lt700,New Policy Changes Impact Local Businesses Significantly - DeFiliban,ignore_already_handled,low,"URL is missing from the latest local crawl, likely already removed or no longer internally reachable."
https://defiliban.io/local-business-policy-changes-4/,1970-01-01,MISSING,MISSING,,49,315,1,single_slug;suffix_2_3_4;wordcount_lt700,New Policy Changes Affecting Local Businesses Announced - DeFiliban,ignore_already_handled,low,"URL is missing from the latest local crawl, likely already removed or no longer internally reachable."
https://defiliban.io/looking-for-the-best-crypto-right-now-experts-back-blockdags-430m-presale-as-it-surges-past-tron-cardano-chainlink/,1970-01-01,200,Indexable,,56,1151,1,single_slug;blockdag_cluster,"Looking For The Best Crypto Right Now? Experts Back BlockDAG’s $430M Presale as it Surges Past Tron, Cardano & Chainlink!",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/machi-5250-eth-long-liquidated-market-drop/,1970-01-01,200,Indexable,,51,936,1,single_slug,"Machi’s 5,250 ETH Long Liquidated as Market Drops Sharply",deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/machi-eth-btc-longs-leverage-risk-appetite/,1970-01-01,200,Indexable,,52,1630,1,single_slug;wordcount_1200_plus,Machi ETH and BTC Longs Signal Fresh Risk Appetite,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/machi-eth-long-liquidated-reopens-position/,1970-01-01,200,Indexable,,56,1214,1,single_slug;wordcount_1200_plus,Machi Liquidated Again on ETH Long as Market Drops — Then Reopens Position,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/major-crypto-news-etf-boom-is-about-to-begin/,1970-01-01,200,Indexable,,55,1201,1,single_slug;wordcount_1200_plus,Major Crypto News: ETF Boom is About to Begin - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/mark-cuban-mavericks-lawsuit-dismissed/,1970-01-01,200,Indexable,,49,744,1,single_slug,Judge Dismisses Lawsuit Against Mark Cuban and Mavericks - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/market/,1970-01-01,200,Indexable,,20768,401,38,duplicate_title:38;wordcount_lt700,Market - DeFiliban,keep_and_push,high,Core hub/category page worth keeping indexed and strengthening.
https://defiliban.io/market/binance/,1970-01-01,200,Indexable,,5755,404,6,duplicate_title:6;wordcount_lt700,Binance - DeFiliban,keep_and_push,high,Core hub/category page worth keeping indexed and strengthening.
https://defiliban.io/market/business/,1970-01-01,200,Indexable,,1018,410,24,duplicate_title:24;wordcount_lt700,Business - DeFiliban,keep_and_push,high,Core hub/category page worth keeping indexed and strengthening.
https://defiliban.io/market/investor/,1970-01-01,200,Non-Indexable,noindex,75,112,1,wordcount_lt700,Investor - DeFiliban,ignore_already_handled,low,Currently noindex in the latest local crawl.
